2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31
1724.038107041112,1729.5681710658814,1749.930505363546,1766.6151683279702,1778.0733749756216,1783.72884021808,1784.2675878339924,1785.045303024347,1774.970062995747,1766.3946217704502,1743.8111681282935,1740.44887222338,1732.2270339880376,1752.3537421663125,1767.2558330855388
1728.0050500960635,1731.4891732296717,1735.595269896851,1731.2785088629305,1747.0708293637215,1770.056779515828,1784.943367548645,1776.8140284369942,1764.951853713518,1753.8735736134622,1759.5540990803509,1755.857336254042,1767.8946037550904,1764.6383163457997,1783.1318516042782
1149.1832017976512,1152.6373207003228,1170.2019867469471,1180.205678508176,1196.7296867813664,1195.9636813852178,1198.2661427504595,1192.426469892156,1207.072062054924,1210.6541185235808,1200.5381034604177,1190.1817733747014,1189.120457566149,1198.9087131459755,1208.5668276972624
1447.415211778844,1471.3713283208192,1501.201958389251,1496.9639483546162,1508.542644782823,1525.001766056912,1555.0869728603006,1547.1479766511354,1554.1800380612283,1481.757595047474,1518.0710487077065,1535.7523787926848,1597.198691201158,1600.2468644521882,1592.7904761904765
1057.7472820457504,1058.42005514099,1077.9756128103772,1060.9161019827488,1073.276156638202,1067.3721825736427,1062.1983543036786,1064.9167353303412,1078.8553163638728,1080.729709455797,1059.2085192800544,1042.1799019406171,1042.377771892785,1058.7450466152563,1086.2694444444444
1113.096013785767,1092.7386335966355,1096.0374869881853,1068.2407814268076,1092.7309827949264,1092.2128821300178,1114.9176487410566,1110.5752933614,1102.3574726200254,1107.5659687187515,1112.0508489663655,1135.5251194413872,1123.2597288406475,1117.604457189466,1107.7037037037037
,,,,,,,,,,,,,,1270.0
914.6088710099184,,,1041.6981202181892,1022.143671205508,1057.7253831694168,1074.5466520771731,,1041.4205287086795,1012.0777944633652,991.0930660217952,1027.7751019774753,1052.3973325627242,1067.314919202734,1041.25
,,,,,,,,,,,,,2195.080799062382,2237.083333333333
,,,,,,,,,,,,1318.5962370868058,1345.8337054876151,1342.031746031746
,,,,,,,1358.2547587414076,1367.35123464946,1361.5710766437442,1374.727400458847,1368.2122501836886,1285.851028762073,1297.808530109656,1323.0555555555557
