2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31
1896.8551657515563,1901.3186770199425,1909.577143326848,1919.510858456269,1927.3385092300573,1929.172467430992,1932.3345116641287,1933.943874488125,1934.6581219311863,1926.6155829865884,1913.5919019181472,1903.605039151476,1905.787549482654,1913.991706675364,1919.1852151724595
1334.9489810368689,1342.4511455044033,1352.8530864268823,1363.4628908534028,1374.7254846073167,1380.8750367398354,1387.7552821196352,1391.6884070459105,1395.324655065526,1394.9046048440844,1393.7822997114647,1400.331383596627,1395.878381808314,1400.7963620817293,1400.2027837207334
1704.833339078887,1708.2125018607544,1713.173586670292,1730.7150280950773,1746.8946161455074,1760.6474872175045,1768.9631202882013,1777.5893829278896,1782.6778083722377,1768.1335252610725,1771.6737146114897,1774.8092423137855,1791.7645447079194,1795.4291288632562,1802.976711117876
1107.5571926361088,1118.9825356364374,1115.0494276525594,1113.6957441980612,1113.66423030728,1117.1170235415657,1137.478356473135,1146.3992663320355,1158.2020563120386,1151.5991198820482,1146.6988172310148,1143.8247650302417,1150.4064838784257,1170.110510178677,1192.5911595079654
1110.3557742191956,1119.0444272490183,1147.764819579088,1186.1008271418823,1207.3198223768009,1199.5697822553932,1196.2047861882331,1198.0792509374437,1220.9575291581834,1222.6231758232616,1201.3973521399173,1193.4097034662968,1183.9280715902769,1210.91108878783,1196.0358620689656
1657.92537865414,1694.6027256475631,1710.0620046279173,1718.931554041738,1701.2384837079112,1721.3188167029675,1742.8277550940409,1755.1133963513162,1759.029946949948,1750.7920951482963,1785.230890638724,1793.787660258707,1792.745241538544,1781.962156420947,1796.4910521433776
1715.9846589779256,1726.707844021736,1762.863762158902,1777.547296160397,1792.7419577316691,1779.4709821610884,1768.0946461676642,1758.738000454369,1753.7719088022448,1750.3234096909891,1731.4812524007916,1738.4770198026447,1746.729942426569,1775.7086427078102,1779.342958300551
1362.538865587938,1370.262841242347,1371.818055974788,1389.1740171987665,1395.8054073974636,1421.816928075351,1431.156635335886,1452.8092558882845,1465.7598020322223,1455.3705225458668,1447.4154130183044,1433.5749899090465,1452.2930234061828,1459.3542719311426,1489.4944444444443
926.965452857789,920.2074655410022,933.645824492068,949.9433106148234,961.8874992815506,973.912933769386,956.6939633420906,970.4032728053984,977.728293832619,995.3521213176076,1002.77048908924,997.504732862284,1005.7368430421644,1004.9903336329606,1008.0012626262628
1242.533048868601,1240.3004056682698,1247.8320565483405,1288.2879860960184,1313.2899201091057,1292.504275405614,1294.8437359527998,1286.5221622243585,1342.487645375984,1369.7598357528325,1369.0293113069715,1341.5842821840547,1343.1559253748717,1349.9138934748914,1352.175925925926
,,,1214.8930107857764,1259.259784364603,1271.0138655908795,1329.1900697114845,1292.66760089109,1277.217717806417,,1261.9442074409174,1349.8816319224754,1537.8328785167007,1529.5761160292054,1508.3333333333333
1794.9813583385887,1809.9820829163805,1832.66275679493,1838.959994698498,1822.9580399333536,1825.9758993296648,1833.1812684558936,1841.6237393791428,1861.649499251418,1841.0341352216767,1849.7890644799747,1842.149783104248,1867.252680545728,1867.069748539288,1880.0667356797792
1249.3261318186237,1261.520815351656,1318.7187237692397,1315.8371504807617,1333.2347670764138,1312.0850449341435,1310.5324721807376,1314.4334940275066,1322.2336131252382,1329.157539124463,1354.1597378077,1372.5373722092015,1399.745973900718,1381.6448552943518,1412.3657407407409
1147.3459779244988,1125.9836620453916,1174.8423507338134,1185.2140368041955,,1223.5351893270763,1195.2683457503344,1215.7442361236888,1219.238417176441,1242.3979132792283,1234.2928928375752,1255.8576446468005,1293.7667484058356,1289.1513668850228,1261.0
1556.5585473175595,1545.6367897851076,1539.416486152041,1544.903620272917,1573.5596919727343,1576.8334917186105,1549.102777117958,1528.7878395355976,1524.8533989179782,1523.8383457004018,1537.8428296181655,1559.110483575365,1568.6242828337645,1578.485688818241,1573.785627169528
1136.5080826993958,1148.7366257701128,1145.361627772363,1147.8091545719767,1134.9455485132555,1133.137024889336,1150.321303554254,1167.833036211495,1179.116255168154,1159.1562490073163,1181.199759759333,1221.1408616764752,1240.2279621964929,1242.0083516485895,1219.0036075036076
2063.9218127090985,2096.635646246088,2089.923326050083,2084.856819180199,2068.6164575168978,2073.688068570454,2133.341408752446,2131.6558141206874,2127.933824498996,2096.2084206580794,2100.5767869637534,2120.8323012162987,2158.5545304929487,2149.791299188371,2180.503703703704
1509.0107370839455,1508.450000714915,1500.5674809681063,1539.740887607305,1545.7276187238313,1567.2193947419344,1571.391312614789,1585.8029339492837,1598.4678925977728,1597.6558946491068,1575.1327097962337,1579.5484309138674,1577.514150475008,1585.371427868894,1577.6146723646723
,,,,,,1149.1403845235052,1101.4723737745014,1102.6255719213807,1155.27178234621,1163.9148850619772,,1155.1251990768749,1181.502023416886,1191.25
,,,,,,,,,,,,,1526.2462952924095,1549.5
