2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31
1289.570143228461,1292.6575085174022,1298.1336780047195,1306.622571913949,1312.1476304985183,1317.076456826675,1327.087944650224,1335.9047398726066,1344.1521320459728,1342.2764521076376,1348.6324699787026,1357.0914273570631,1361.2210901181973,1357.2963842824224,1359.7982941293965
1449.3043608151354,1466.0402418398364,1486.240050594492,1502.242032894229,1519.986347296939,1535.292559204362,1541.8634201682594,1553.9742723046409,1561.8630679394391,1573.1424797838802,1572.5894655497898,1572.805941861759,1573.4408738034826,1580.637887489592,1588.62656641604
934.2785421663532,954.5275882052983,967.0325202768456,981.1835286793464,982.8069437515594,982.4183573834404,980.24642892626,980.645370133938,983.9150756608648,986.6309339545156,991.3586071065872,995.0442310995892,1001.0238018062356,1005.9306124025204,1002.6108197358196
1183.7959870833324,1184.1088988733875,1210.407740421889,1229.009435980814,1244.6874138474486,1234.426954481257,1256.2445409685913,1260.4753886678066,1287.8194101602892,1268.8137118531888,1270.8475582231792,1251.225504783515,1278.0812259668166,1309.429842897541,1324.8544973544974
1208.4571262928032,1208.5866705153176,1217.1855438147848,1235.4374044258234,1250.0087115482672,1263.0621446142104,1275.035390205962,1272.7635979904876,1271.6306179579444,1271.4391649126326,1278.4053346796793,1298.600435913777,1292.4720626092833,1290.0783457180337,1262.25698005698
926.739782357936,932.25484109588,950.7030577614588,961.25633902199,976.7004592077144,985.0927196791456,1001.571302755969,999.4739393800526,998.2764222157272,981.9313922270054,972.781874095876,970.1062428868617,978.612767600078,995.3742112102112,1017.2574819401444
1061.3573713672172,1074.8565606496948,1060.0540685824574,1074.5570509128652,1081.2362035194928,1092.910966480007,1088.9619874271718,1090.3310848143922,1094.9892380979572,1099.3662423449289,1091.1073422752904,1081.04185898244,1089.2246759021812,1103.3147939097032,1124.7083333333333
917.4865450349148,907.7286535085046,894.8649820007411,896.32251038591,927.1339119208856,942.8609953260334,947.5077372988644,946.35581327141,939.5204161856112,931.7454009696828,914.4118900786136,918.2221281387448,902.9734684698428,917.0161374321972,922.8611111111112
908.7081731191872,898.4058506426973,914.5285796110315,939.6041319597402,948.385565157214,966.0546684211134,959.038041562301,974.8209121039732,975.913429921867,980.7382369350544,980.0329750692498,971.3374339735796,971.0388049328012,992.8249336976749,995.7916666666666
1057.496135920345,1071.9752452859632,1068.6527473485787,1083.0404231622622,1093.014373690439,1110.875093159908,1106.373354254075,1115.0693715001669,1116.0059479800748,1128.9728249824373,1119.0242937819032,1112.1917909159986,1102.542038464824,1113.5663864504652,1129.0438596491229
870.1419894743118,904.90264836798,912.6762625750188,910.1684074185332,885.5951185937387,889.2356563996633,902.9182275178108,958.1313940047914,967.3015414997684,956.126865540697,921.6209480448292,923.7564223851358,947.3020823140316,959.7931544711414,962.9444444444443
1345.5375715228552,1358.972023838897,1327.4445358756566,1371.164476874842,1388.936990327475,1408.383732837401,1442.6395399668534,1421.100826183878,1419.5497404668974,1471.84966950488,1491.747307755824,1494.8280785737277,1469.5359859156763,1508.3357511536203,1545.0833333333333
864.4778258300892,856.5954886082761,858.7657579568203,877.118964008312,909.4341795998154,907.8702787881656,907.4525407715104,924.7681517823426,943.1467062632236,952.6008409737984,937.586466934448,942.406078075055,953.2155144093646,954.7282078518026,950.822222222222
,,,,,,,,,,,,,,901.0
1079.1742028715178,1068.837693904276,1069.2466168092592,1080.752250825768,1077.5447352706212,1089.9788074441665,1101.431891487544,1123.161978461657,1143.5248034302294,1179.346072669024,1198.234889310891,1184.8498571311522,1159.9551759748997,1152.3540052922451,1142.0833333333333
,,,,,,785.8754343892733,768.4085263877699,773.8105743550747,766.4401334577398,776.127946655194,764.0142691443149,795.5935250302089,820.1023936590703,850.25
,,,753.2389959668162,768.2186697380389,813.9430379371977,837.9196643968589,854.482479336845,827.5197507591155,821.8171331570568,811.403749628229,814.3445675105731,820.1491239031675,832.158580862153,849.4444444444445
1064.2700997614486,1072.7730895316258,1075.4137397817804,1053.9600333014794,1075.6911871474656,1093.8234285351682,1104.5135068710467,1105.622584861021,1081.0090852293847,1090.342919865754,1087.6690130754107,1136.2864126094785,1146.1453111417009,1152.935286005629,1145.75
,,,,,,,,,,,,1024.2418771061284,1036.2969453721653,1004.75
1015.8911031738864,1039.3111678552946,1085.6121702116227,1063.1242914131751,1054.2654451735266,1051.4004565519006,1034.437232993227,1050.070021558493,1058.866055942943,1086.4830435221018,1082.0514649426505,1076.9694006407565,1080.488723303896,1089.3501758159698,1103.373015873016
