2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31
1338.981097602278,1340.476957133073,1342.088407114515,1347.4703163259967,1355.3795166778518,1364.1862286171347,1369.655970843197,1376.9474739998036,1378.8466121550875,1378.8494668916503,1380.8169816930829,1384.6989001979398,1390.0930030090306,1393.664442754285,1403.2156452517402
1486.3178563096592,1495.8957581518584,1507.4328001478243,1518.1801497253691,1533.7758398879382,1550.7744106870748,1563.0423815862202,1563.2142667147807,1568.9223091989645,1569.8465783471183,1577.4183512593645,1583.097145035102,1591.601693506615,1591.0674406201038,1598.2777921109964
1112.50764664015,1114.6382507689923,1113.4000938813865,1120.8888271401486,1120.3801359914362,1119.096925698785,1124.3949151856402,1127.5664056106168,1141.2050963468953,1147.6895524493866,1177.609379881514,1175.7713239874304,1174.9303036235465,1174.1246894477226,1187.589177874892
936.1803944806276,925.65183865038,920.8751443489966,913.9778566102032,922.7764390131656,925.8145465938004,937.1781464632928,944.9838770322727,960.6228170396524,970.2600537039448,970.0485680974698,962.938478783674,963.7032446179924,973.561898640361,993.9122807017544
1741.5095102466123,1747.8556542336346,1745.4800797556848,1749.689827595351,1754.4201012321605,1763.055450047539,1789.9949155426166,1787.4045046863346,1790.8447736101264,1804.228639918408,1831.98839535836,1841.0920745984183,1820.1875506520075,1824.2290356290807,1838.963324575204
1133.461883677599,1133.5412065618298,1146.932529920702,1166.8351469591664,1172.1670874685915,1178.474480306219,1185.3409587395922,1193.3823533863908,1188.4883248846668,1186.384554760041,1181.2282058169926,1187.085507093754,1190.376773781673,1196.4507535526252,1210.4179099923722
819.8027306526074,806.7160820490855,814.2540862982717,827.9053039440324,847.6165379504089,823.4179859443566,815.9626844519777,822.9599964986573,847.7148548206019,866.193175376634,875.6658706183543,894.5285770972109,888.8783303564605,893.806450664665,888.8994708994709
988.3685115691104,968.9306870377984,982.9335942050272,994.839122824906,1031.9966556158952,1025.5240431589068,1001.7180686479974,990.40416437566,995.9104471529394,1041.7603113154737,1050.657214400447,1045.155121046014,1044.5239927744035,1051.791114317961,1077.882154882155
965.2467093012904,981.8427619470896,985.6069428380018,973.621289705505,969.0493909810216,990.4929664001533,1003.3800095678832,1000.4705279159068,997.9667657339014,1037.8284226987578,1056.0520865008948,1051.0003583347004,1012.2018353481964,1012.7992340104646,1015.2111111111112
1337.0656872298337,1366.3436840676757,1387.994698770842,1398.9641345314997,1415.8073856680096,1417.232715633059,1425.43875526351,1407.2792981249772,1419.6154299485654,1442.6519855138918,1438.593868217892,1430.813671896387,1387.2372602680907,1421.0746909227903,1441.9325396825398
1112.2013159418752,1129.1510835412814,1142.0794429518764,1139.9389365858976,1133.2710165029755,1116.9996025912858,1127.524360085365,1147.8472763368677,1171.9108939539608,1173.0029426908718,1161.226496681433,1139.748673425499,1155.7582431938972,1163.7424081722077,1191.6666666666667
1769.9046273040135,1808.2101381653097,1832.394835646756,1943.74646134056,2007.91048143,2026.5841863687888,2049.769190860032,2074.255099838607,2056.044420882017,2035.4703025195247,1936.544919770024,1964.8744922548408,1941.1768265370488,2016.517135624906,2053.1666666666665
1033.5484165071728,1048.6599357907212,1052.61279623804,1054.6082405234583,1041.6117274935257,1048.762633649843,1048.617013120389,1051.556767493235,1058.0184462893774,1058.8811261694502,1067.993935084102,1051.3755876952305,1082.8276051549076,1091.172965635278,1128.253246753247
1208.1818624851037,1237.68443981283,1274.5803121985766,1295.2086059343912,1278.9280957949468,1255.3295576830174,1255.3008268725746,1274.3043970969063,1285.0261927433037,1279.9730036479511,1338.2240324791253,1381.153037367155,1393.3810052146123,1347.426115777884,1416.6666666666667
1096.2694609624516,1076.621184855485,1053.4697936674602,1091.5838824797345,1086.3861434477897,1087.553267953955,1069.2589237828545,1090.5453181886162,1108.5339328496789,1116.5837601181863,1103.838804568233,1133.8312100140242,1138.6951050152168,1160.614621543072,1127.1357142857144
,1696.9412852269088,,1695.5029744220767,1724.24621963636,1774.4025065287842,1802.8395044373929,1813.4755357955244,1851.2089650602084,1825.333714469328,1869.168422044048,,1900.3949325590345,1863.6965653777013,1806.0
,,,,,,,,,1344.1216331673756,1285.4686843604306,1423.903069796332,1462.4800983043942,1521.1196053412657,1514.7460317460318
,,821.1300136439435,859.4589771816513,860.455237779678,917.0873642992126,887.3972692234366,888.7344884357354,864.1487245570528,883.110557453281,895.9167623617876,881.7547467277387,961.776196734885,1023.3776196040272,1097.2222222222224
,,,,,,,,,,,,,,825.0
