2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31
1728.5876872909569,1731.1548359000062,1770.6907722364713,1808.0493436201496,1819.073018413441,1815.2870134479017,1817.9100580806653,1842.4778329544245,1838.03603746818,1809.6329813165,1754.53858604453,1768.5179971197813,1790.594339164935,1844.8494707806149,1829.914141414141
1554.7874998934203,1566.2013978148163,1530.920773556535,1506.1087702172354,1493.7154329065418,1529.6530693903185,1578.2973059140957,1605.740836758097,1588.671974349386,1577.8720263962043,1581.6904660771436,1601.7873978495898,1624.9872588060225,1639.6503858537926,1661.7829059829062
