2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31
1585.2391894202033,1593.0086567740527,1601.6596609554715,1608.9631122732562,1613.9087941308453,1616.6036759696028,1624.0034912610618,1631.7964169558113,1637.9085828033046,1642.7756107067855,1635.0911271563723,1631.831514685757,1630.130351824802,1638.2699706309622,1644.7002098823168
1290.23082301526,1293.6195242500216,1298.3038468160223,1307.45414980509,1316.9171723881484,1326.228089420991,1326.15223495254,1321.844113583177,1321.7518796530912,1325.1587638607718,1335.8316010333251,1332.7497223358102,1341.585606110464,1332.7516091639188,1331.5312956969915
1205.7810253845864,1213.8061001844476,1220.7129227122332,1224.5523284109408,1227.4790327507508,1233.080575287492,1249.3114586564795,1263.404492866527,1267.9487334756948,1264.756545834296,1257.5928010221896,1268.8969146941777,1267.0141075055085,1267.1163107467655,1253.3952336037223
1166.9970019558195,1176.0903907537438,1183.4135103295728,1193.025887946586,1199.0262503613494,1203.2544681666066,1201.1197949979944,1204.9589722056671,1209.4477108634333,1212.878872667393,1210.3490663216658,1202.2466322971482,1205.189271289611,1212.4991791323396,1219.968464882178
1059.6091201090387,1034.7312331252194,1029.1317634549582,1032.5555002041226,1067.5209737236048,1075.3481800329407,1085.7353184111132,1075.872222434003,1084.1075289989235,1097.2336775744975,1099.0750600510075,1102.0825886401228,1081.8670438374425,1079.4232623061985,1074.4429169792447
1181.2732285190557,1154.0275508216266,1147.3887702171771,1177.690526824623,1186.3657569008756,1211.993464205762,1235.567379743281,1214.573410970064,1208.8501645323631,1147.5385161897627,1189.8511603650195,1165.424186557294,1203.947142201335,1193.2769666013428,1227.7727272727273
928.1031150186768,918.6153197963342,924.3919417540482,932.7734659888216,931.3847058898197,925.751382734134,922.9710515041296,928.2924874503524,937.427812215047,926.1694976771432,932.7566873763876,931.4192614818896,937.8514831562728,932.1625981593288,935.2554112554112
,,,,882.1453814726016,874.2412076807004,878.6380768944707,900.2803471238938,890.3196325531708,875.073873384277,856.1490367514265,868.1928378411765,883.7976293263404,890.3877536607955,922.809523809524
1180.9274851051227,1180.6856176488034,1180.4175717781677,1174.978953071338,1178.9317484250278,1191.6808944442382,1210.5877916092522,1224.4836928364373,1242.6591349601729,1234.281581173184,1230.8844694877228,1208.3778348579644,1223.5240150761422,1219.2183601244403,1227.9375
,,,,,,,,,,,,,,1260.0
1211.7427898142655,1224.645624761937,1216.605902915046,1270.3842592117203,1279.2187768054664,1293.4685352045606,1251.896487735036,1244.848320360751,1233.5841182930722,1231.2185950254263,1214.269384110583,1249.5467563030493,1262.2534285014535,1283.8915717717086,1296.111111111111
1155.3640749397782,1164.4105112427594,1166.162117400234,1167.977276366905,1178.9621659866193,1171.3353717445816,1165.8903239686683,1168.266171814943,1196.9496129499255,1195.3843928773128,1196.9360584460687,1171.6355898347997,1178.114896923999,1181.2969937066052,1173.9583333333333
,,,,,,,,,,,,,,1483.3333333333333
