2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31
1499.3875007066422,1514.358814591794,1515.476111258294,1527.5548637580885,1532.818930903659,1548.746760377155,1551.5797056574856,1557.2210117928398,1559.4557886530313,1561.3911596559512,1572.7411580076102,1571.3069270498377,1573.4421902843796,1566.0842075188446,1570.9723763912125
1385.8161209521706,1396.3531765027185,1406.20002345227,1430.0930489368086,1446.963268951621,1459.0903741111197,1470.5006817836252,1475.765298717176,1484.4153528637578,1482.1150513196276,1482.4243877773397,1486.096043934696,1487.1171319063424,1490.443297643602,1493.6250179330352
1919.6461736692484,1934.141027680444,1957.050672811273,1978.866580068429,2004.7899611221249,2022.0731232804976,2048.7290392477503,2051.7900426590645,2054.032314283125,2044.786835613501,2037.2946679183665,2040.5266527923543,2051.777389665769,2068.8331002843747,2072.119631688651
1774.8129313274358,1775.2530120606953,1758.8827079446644,1770.4843357330203,1791.4896106573508,1802.2092057762848,1824.774418433436,1842.1542289315155,1868.8505100084835,1857.3934490030904,1831.023180966852,1813.0491669627468,1814.772657653204,1828.339173693696,1833.6277243126403
1304.6494858123367,1311.9532236046227,1318.8154926030886,1324.6796913471794,1331.8436732513906,1334.2798729590463,1351.2475025780868,1369.4800056948577,1377.1200157745443,1379.4287103689664,1372.6933915214868,1386.3160685579123,1384.4975525193545,1395.5486244584515,1395.4544046739168
1982.6085050058268,1990.150421354278,2013.179918197716,2028.7735927923195,2055.1073057727885,2038.914369635448,2040.069848195963,2054.86088312606,2071.5734941290248,2085.194781946322,2058.158691319606,2064.0708595356696,2071.7632795006407,2088.2659359745967,2080.472222222222
1316.0065819723302,1309.7016860315373,1313.6107599434658,1322.896921250685,1313.9973146860646,1324.76210837327,1355.9417429242003,1361.1991044302572,1357.6415907101507,1327.8224406993206,1351.3516032384882,1354.6391647315138,1356.727064148202,1347.2306487785345,1355.763888888889
1234.8868024107796,1247.9354331102363,1254.7825630862487,1266.6640608850996,1269.9588112092968,1271.013508589484,1284.637855379574,1286.9825771423175,1286.7468839132712,1285.5207371879703,1299.177506714455,1312.8203037367855,1325.0201132421955,1325.887217495502,1337.1333333333332
,,,,,,,,,,,1006.7967723010432,1075.795948225463,1084.9332405733192,1131.6666666666667
1404.800782258047,1447.0782416569443,1468.5280079325,1490.0864364094489,1476.5198542807857,1505.6716695090931,1492.0988286549953,1496.592251209252,1474.5678245848198,1495.5017685756495,1539.6597545467714,1577.6641609432766,1568.1292401842418,1561.439480489935,1559.3333333333333
,,,,,,,,,,,,,,1231.0
,,,,,,,,,,,,950.1738843296994,936.3114110153648,945.3333333333334
,,,,,,,,,,,,,,1500.0
