2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31
1276.0050919647665,1278.5230093367022,1287.284326913706,1296.5754510228996,1312.5521803653246,1325.733444907285,1334.3258941765396,1334.4250667776716,1334.5513969149995,1335.4552033905356,1339.8551063662242,1342.9406028088272,1345.032903719119,1349.5233033453935,1358.5728999186867
1337.1799042715909,1341.3849791043674,1348.9997077901648,1360.9528777619869,1373.6972416248448,1384.628827100834,1393.7115931342496,1400.8564457760071,1401.3481872552088,1402.482296937706,1403.3719668214728,1413.5427387704317,1417.5032420811362,1425.2194264351492,1429.0833652553492
1167.253596243306,1175.1141846525445,1174.8214790860943,1178.2474143958943,1188.1280915707578,1198.3844549269866,1216.6990398199814,1218.797766738576,1224.170217494139,1219.2413476725185,1210.221350333063,1206.5637199561158,1206.8319146165427,1220.093943983203,1228.582905982906
1053.906468281366,1066.4112234797578,1087.1855821456156,1102.6210443233354,1105.3450606306,1109.2450437589891,1117.463659753481,1122.631880664066,1128.206894520574,1128.8545128174344,1132.962895949185,1139.181384327342,1149.2693849233754,1160.0222657457832,1174.8975334679023
1059.8063897387617,1077.7637480176372,1079.6597176674686,1080.9600391480528,1096.7579087075387,1106.3261057414074,1119.467569218757,1127.740951414037,1142.5688324666128,1147.2669010097657,1134.4239499798102,1143.5361980841917,1120.549641296329,1114.5956604008031,1099.7727272727273
,,827.7574748924048,,861.0367249960874,847.5590149716571,842.109159137601,835.7793165904337,826.9953128672759,854.4622572670678,858.7886656670307,867.6763458888797,844.5531645392277,842.8501630353605,840.5555555555555
752.6865707806935,775.5442073275974,778.6418748704921,783.922485476085,788.9897273715724,806.3815360087959,808.2698827962031,805.7119397032891,799.6485457726664,794.9263907017951,816.1576686913295,849.6631765729703,861.8836197863232,848.2940664645519,826.25
840.4409300946289,860.3285600971261,898.7530045843771,905.7611182706496,901.8854835522208,876.5291368711394,890.1329717971273,899.0289294456201,897.6142516732154,900.4869843738841,895.7499362404094,915.794859914216,921.6994377257172,935.4544233006072,926.8888888888888
,,,,1209.3159106493206,1201.7555574176763,1229.3499500761588,1251.2979749539793,1270.2556513991383,1263.1465358259572,1286.4974491929731,1273.3245282388411,1277.2645012568737,1279.4112020937462,1295.7142857142856
872.9170513480452,882.5922747145855,882.778917173312,879.3373247687018,882.6055829289439,891.1217187873776,897.5143653986993,905.9036844476104,903.6213665408178,906.7642306101978,896.0600680251747,917.6669297651092,918.3518252267124,935.379920705726,927.3504273504274
,,,,926.1839408625148,921.1326777239352,897.0560152643493,894.0598161861554,904.2152502460084,906.8011961587886,909.3179049015608,921.6792814740604,924.8499503901126,923.3226347487672,912.4173789173788
,614.2069893858759,616.7736103794136,631.2162460744722,,635.2229679500891,644.4769869010175,646.9477915639935,659.1789209730874,639.1671943521152,633.7275694518203,640.9540050783952,661.1649740855787,674.4585193806204,662.9092508798391
,,,,,,,765.0120738667332,758.8193756919184,757.9465978508125,741.7300240869104,719.9652526069617,723.4886927665906,731.9801867956626,755.3174603174602
