2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31
1730.698098015309,1731.768002417777,1740.0322454938753,1747.5950362784731,1759.2123180160356,1764.265348282296,1772.8286442753017,1781.5284316706118,1794.5026225526503,1801.1068901627043,1801.7785597211457,1795.8082708715413,1795.300629831166,1801.701234624244,1811.753287977249
1328.4489463966338,1336.1662686372033,1340.41025073105,1345.7677727036007,1352.4369064279963,1360.3952572406426,1367.3590120652764,1369.198251568656,1374.5083201735329,1378.7874940999268,1381.2902598699034,1387.0838330935214,1393.3218136063058,1400.2662282375004,1396.866680750037
1620.426030083633,1637.1645182596003,1653.0385784810712,1659.4478570022306,1666.4119255835942,1668.1805557807834,1680.573270196729,1691.0310956781514,1699.6232382517185,1701.3297463728568,1694.1689145131256,1693.881036911575,1689.905745318401,1695.2463805530383,1701.316190410613
1280.518137554364,1292.945998169261,1306.6549227048265,1321.481156879879,1329.6616206983863,1333.2013386968504,1343.8899622525273,1353.6196115665318,1359.8056619014485,1356.735732630397,1346.4828215746495,1346.5630276105644,1342.9031925719194,1344.5707295737377,1344.97119775202
1172.0061719717146,1178.3116542453904,1174.770587803822,1178.9769520428322,1191.759992076264,1208.1186732990493,1208.831500385162,1214.0248685232018,1221.552022512236,1237.0114201578083,1234.643577766642,1229.7863437042497,1224.65554200718,1242.2307674690098,1250.57336523126
1310.6232493867292,1327.7092130802152,1344.4110768862288,1357.9369808876966,1359.5808088394172,1370.6022142394372,1379.0860076838546,1385.4997095680694,1387.736690578436,1387.5661593723355,1392.272689796912,1395.358241007326,1392.3533655677968,1397.208515767037,1393.2227437844977
1184.5887325343342,1183.517216947037,1184.9714477483903,1205.8854262290986,1219.619525318422,1236.5418573830032,1225.3986061337762,1242.5258586782077,1242.3019441039858,1261.6847679685206,1253.1899903862277,1257.3180831035334,1248.8223138698363,1261.4426452530136,1264.0160637381568
1228.888785976038,1228.6887566343407,1264.600206044645,1288.1759775437706,1327.8374373483057,1321.5649035981965,1312.452446045403,1304.8903091143957,1303.9565350994706,1308.8343110640858,1316.0274892934658,1327.2375270137643,1300.926712353828,1315.8484019012592,1341.4000582750584
941.4783137804512,978.251699422552,976.0447056640412,985.9072821318704,965.9677488954908,982.9858371244962,985.0400892505962,1007.0365114546764,992.4372547359216,985.9206253094758,978.0469691999448,982.8520225804622,1016.5799259815764,1006.6687247041068,1033.2619047619048
1724.044019168634,1739.8358359124156,1739.570395342049,1758.1149344855637,1755.814299659868,1770.1135327185175,1760.6073731595425,1750.0806927855313,1750.671662445994,1781.0259877389915,1818.0037149494003,1839.9427456914168,1843.1138782470127,1828.6080744548624,1818.701923076923
1422.0757062183382,1433.115989568543,1468.0701843532431,1484.1955766318088,1521.8186838778413,1524.483830656984,1521.5328321318543,1514.1897936372454,1519.7411964471305,1523.78306800879,1554.3339621981877,1544.5106893695404,1540.289914262841,1517.4738856808883,1534.301847662142
1102.604861008393,1094.147428474778,1109.2011507008574,1106.298728532922,1117.397836019713,1131.463475391049,1143.3987616791012,1172.3099922793056,1169.4505858174568,1182.534135059378,1162.6523094281545,1185.0234553808243,1176.7629241735826,1172.427633915833,1168.9074074074074
901.6379669714,914.425672579904,909.506567230915,921.5824933046424,969.8020207445146,985.4183001514052,992.3552939576628,950.332622036351,947.6954772838752,971.7001187502595,989.4665920834976,1019.5634349455528,1010.3310653077408,1008.3228793597071,1002.0833333333334
1206.8337796062597,1203.029409740111,1252.104633729721,1250.629669815604,1232.8018796777126,1217.1586430656216,1241.212621299118,1261.6198914631138,1255.6355427129083,1258.227181265601,1263.0690522620623,1278.6429174356506,1282.8829969196877,1304.7613471122663,1305.482142857143
724.3838304430772,734.1455331898409,712.4067034074012,713.1289988687188,716.4321001381853,734.7418393482294,727.7249500198991,733.0474446563696,735.1662749365101,748.068220984891,773.4180891134193,774.2812908392575,762.7440048080473,730.6413925016859,733.0555555555555
,861.5383953651927,858.9639352925363,861.6135953658871,856.9144400511551,870.5376075752654,865.5909452434372,853.1027300400256,852.4521709627028,848.479791875365,863.3377547497956,846.2813925047889,867.9749316195966,871.3651511667136,908.0
,,,,971.0938268240948,971.6375622872748,959.4562165335484,937.5148630642752,986.3830764839846,983.3513305741386,982.9400888455144,961.7724255648358,983.6171293099802,964.146832668156,962.6388888888888
1091.7897437277852,1127.5586061381773,1143.790238737764,1157.8172956418075,1148.149309620352,1121.4328288914062,1147.3464262647983,1158.2945205398553,1158.438411175831,1157.857801929005,1159.1380434880284,1205.2114295355066,1189.4687424187453,1245.218581312267,1291.8055555555557
,,,,,,,,,,,,,880.1869234076237,900.0
,,,,,,,,,,,,,845.2803412736323,847.0833333333333
,,,,,,,,,,,,,757.7088946863876,743.75
,,,,,,,,,,,,,685.5450662905344,659.5
1082.7899953168826,1089.5948640533047,1085.422013239739,1085.9577275874142,1087.5804246851312,1101.6750098156035,1119.5345700838454,1121.5048700553714,1107.702000867373,1118.4880886263563,1098.7600969782734,1136.100230192164,1131.6191571896936,1151.1755511280462,1161.6666666666667
,,,,,,,,,,,,,,900.0
,,,,,,,,,,,,,,625.0
,,,,,,,,,,,,,1146.5342757901485,1209.1666666666663
,,,,,,,,,,,,,,1122.5
,,,,,,,,,,,,,,1240.0
,,,,730.2810199923179,800.304055607989,747.2312459733168,758.2081861800319,772.8685312708876,793.6783124557015,773.5687546623981,766.3535464844807,787.2331348127918,822.2369522011521,816.1111111111112
