2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31
1019.731483159229,1015.9353898423852,1029.979842905998,1037.7734238900257,1054.7033838132545,1056.3291234251076,1061.895470973781,1061.5429893807984,1068.828086032888,1070.5947322109964,1065.4769471345785,1071.931236448228,1075.716311021532,1088.730700685227,1092.2714209936432
928.0045293763496,926.1618452506424,931.2719390748796,929.4807921857432,949.6071448098832,963.1226955997746,971.8791116238436,970.921152979744,969.70880262509,973.2091931065944,981.82723383823,972.6527407951592,968.8441282104892,970.005796029622,980.4166666666666
965.6726552171366,967.1308598906832,966.0036942213712,969.1074510287287,976.7692322555848,985.6294042551648,982.284181336683,982.5706359811206,983.8669552584964,1000.6001465170762,1003.35223748272,1007.4739864269123,1010.441491804081,1014.5508377028418,1017.845556056031
1200.21273920385,1204.2197738480977,1211.5214015601532,1224.1540905026525,1246.7737377227706,1244.122071751712,1256.652930577645,1259.98796289734,1283.2859115891874,1276.6959523306932,1271.2693623048776,1267.2930893789132,1283.7446184992264,1292.1573414367429,1307.0650012981714
665.4962826088672,685.8242289091428,679.6368997623035,681.3801918579685,680.9205854429478,689.1332182730569,687.5641805255066,701.5216148758451,702.7805385697568,718.409344395136,703.8395018247531,703.3616930566538,698.099025521722,705.3069588172584,708.6666666666666
,,,,883.705387918428,889.0581423666118,842.7404860456852,858.8116886085936,864.234818805142,905.8457161470976,898.4426255433025,926.0056113941256,923.9266758606047,913.6398828074256,913.1944444444443
,,,,945.637503774245,900.0902335740035,867.4755598066095,855.9356985966803,837.2118719449569,836.3403485702997,856.0773452314943,850.0482483759679,855.1689313005369,838.2458918200506,863.8888888888888
,,,,,,,,,852.8158378510113,840.046711011491,830.8706828411423,803.7107755471675,807.9159231003689,812.6388888888888
,,,,,,,,,,,,,,711.0
,,,,,,,,,,,,,,1000.0
,,,,,,,,,,,,,791.5201380262523,800.0
