RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31
394902,37,"Nashville, TN",msa,TN,1185.5674044682946,1191.0856599107544,1203.9258045203464,1209.5824307130115,1223.8761782860493,1232.802106116317,1243.1479945470703,1246.7335956144982,1247.22533456766,1250.8489377411183,1243.9038580709966,1244.605390665439,1251.986235927453,1266.4397833133876,1276.483660314124,1280.3993704778136,1292.7509536046714,1304.8113784399322,1315.6150823994583,1317.892397683138,1317.0883680850905,1310.0361178811834,1296.497534858127,1293.7917427276732,1303.6796326973706,1320.0785319744225,1336.1747252971345,1344.002050010046,1355.5315922669015,1357.7231605833765,1363.1721725853863,1366.608498576992,1367.2555640432568,1361.3827693967205,1352.101178812036,1351.4753266015928,1357.8165572663224,1366.928221723642,1373.6933683719024,1382.005299291625,1390.6919662256985,1400.095635718968,1403.0505483995044,1403.1279920034483,1396.4951877288197,1401.421797062341,1399.503212312556,1403.1732933718667,1399.6524771989762,1407.9761323462726,1422.086171011856,1434.2859961466013,1449.6169746397754,1456.2380882684504,1462.9499034669236,1463.3614251304411,1462.25446468814,1456.3070986105631,1456.587379022806,1460.1548996092972,1470.1666497915774,1475.8919025734178,1483.622449345835,1488.7449487430902,1491.9745235985283,1493.9523043538147,1495.826990754194,1501.927310235784,1497.931246418159,1499.3034764250056,1492.2419369717195,1498.602480350772,1499.9836315413904,1510.7808815678325,1522.1921262433923,1545.3993944093552,1575.8538111911116,1611.6929839092247,1650.0208861710553,1684.5388553890814,1709.1890659302449,1725.8151034297548,1735.3307136086385,1749.5852746343014,1765.2580025124098,1783.4001815303382,1804.246767565548,1825.6579322407813,1853.213253679894,1880.224531166096,1898.3904169896991,1903.234809742572,1895.518507237893,1884.37505050676,1878.7096065712408,1875.3320168604323,1877.7079917505653,1880.3896830503995,1888.9581187491483,1896.372115830084,1909.8353568005336,1917.3424729946944,1922.4652830339635,1921.506325322532,1915.0240476499653,1905.3873330318213,1891.821066158657,1886.504077090892,1887.413012768996,1893.46348901969,1904.459092155192
394849,44,"Memphis, TN",msa,TN,905.37773049797,906.8422312199592,907.8880837505352,909.6986764333216,908.4106810729852,911.4374263635164,912.603661168097,915.62783877142,914.8812399934292,914.8322640400984,915.6083706305014,916.3464504846496,917.2510818163432,919.1777193042196,922.499566243135,927.368567295256,930.3830831185536,936.7067804419262,937.8855421276476,938.0215701682198,934.8934657807728,933.3663567662696,932.6653549332184,932.6260534200396,930.7577329710628,932.5370592971242,934.9262572113382,940.9180834272662,945.3882968386814,946.8045386401684,949.9011279326857,953.2408543019004,954.6254659049644,954.5840857039752,953.1281126817762,954.135323347926,956.4075568231063,959.7047264141488,964.027648854279,970.0332081413584,973.758890148768,981.0431002362592,984.9538068133764,989.6601676623663,986.6992964350694,986.4700502916894,986.1512654329036,991.4076705976948,993.609191199259,998.12747837227,1002.181327540058,1008.0529026728648,1011.9930900207198,1017.5576490409984,1024.066387554759,1030.3850154775903,1032.562098054093,1031.0205074728574,1029.167934353447,1030.8080675244782,1038.404957099886,1045.745637228666,1058.5149052738404,1064.2353960431867,1074.038557648203,1081.678896121345,1096.8279011892323,1109.6259740044034,1120.2530781815478,1129.1624398486754,1138.1807609472592,1144.7272496277683,1148.6216292358615,1155.521267864049,1167.7677358901951,1184.8200502572722,1207.3544146686277,1228.7935437632775,1250.7073230041492,1269.062299119099,1287.3613558011552,1301.3148545303893,1308.17029248813,1310.4519726943804,1313.221685684365,1319.616151384535,1327.9403165365334,1338.930249809126,1350.9187248412543,1365.9478181802688,1375.260937372151,1378.5123196193128,1379.2947526339588,1375.0212636396934,1384.6979805283063,1385.422335423629,1392.1477520756123,1391.7091125977142,1399.1179929058594,1409.8782732125992,1414.17921392645,1417.9379526472426,1420.4290613402347,1424.0720359004354,1415.0599119895207,1402.408525967295,1394.1471325002012,1404.3778113491396,1422.4485461203844,1430.3866997612668,1436.9475415330808
394753,65,"Knoxville, TN",msa,TN,893.0340515113493,898.4471558854898,905.049805966433,911.5939407449528,916.013755800588,919.1722553888457,921.664221642371,918.4368186938876,913.7542101299872,913.4550695403556,918.9121445576488,924.6733739715006,929.05773157188,927.0954323951634,924.926064340638,931.8861626691892,949.7942859068264,959.0685632247616,964.3518249026316,960.6999766821306,963.4438172761198,956.9557320729358,956.0628663510156,957.6441014831148,961.675550725402,968.0271560936744,972.139574695923,978.9330331529628,982.6025577947483,989.2569883775534,997.9385724322444,998.251618508304,1000.87249752953,997.2133655943676,999.3901527339136,999.7852916966624,1007.240758794844,1013.4143503133836,1019.8142574710936,1026.374835439027,1034.607830373301,1040.7318308246988,1046.4350504407694,1051.0925936508866,1054.658185209497,1050.206884937615,1053.4215651489494,1059.2242880068154,1068.3273871473043,1066.7226869113542,1077.8981861824311,1088.4603982003578,1099.983749758088,1096.6902774813404,1095.4953428783126,1102.094008769057,1107.7941283282244,1112.247197067819,1108.972377091823,1117.686770754607,1120.810495972895,1130.1552935083996,1126.6560476928591,1128.8402273486165,1129.065327892702,1139.4658838702885,1150.2989292387815,1164.1618536094918,1177.2497760170868,1195.7805991503822,1209.5357584893998,1213.562412706313,1215.541417302195,1220.6292229620287,1233.490409121474,1249.9224632201394,1278.6511126736411,1320.750238654772,1368.3992203284708,1402.5077654477925,1428.8874455023076,1442.5216723827932,1443.5063993897943,1451.7577045228195,1455.7693936849616,1489.3479014328757,1503.2127428600622,1543.8790476373592,1568.6964409494476,1603.3824178399543,1634.128473629835,1647.6247404103572,1646.8137772135462,1643.4490246294474,1642.9155539233527,1643.2766009423951,1638.388964064985,1647.7883114509402,1667.1087482877251,1681.6879354364262,1701.0205359212016,1722.6259446652768,1735.9917281358082,1746.15820269674,1756.677339017284,1773.7945562131483,1783.2027754510077,1780.259839677937,1775.1152349589072,1772.0079685263188,1777.676192019433
394460,102,"Chattanooga, TN",msa,TN,864.8678917242818,870.941234792098,873.6551406622665,863.6329169596958,864.8442018226422,870.8638241296417,890.7480047398344,886.7855491054493,893.2228016214337,896.0049338813623,904.2413484282628,894.850014518526,900.7037351391074,901.1272431248948,923.3689023858078,923.8001027676108,942.6116927429904,932.000044197516,930.3435494106266,908.305535047351,907.4465710508176,917.9393338096992,933.5205632675328,929.7982531263756,928.9220044063688,932.2834408314244,947.4587888517872,950.089390908036,950.3403434683368,953.5691057881812,960.0564639348936,962.4415215011682,963.4951730877858,959.6448591691028,955.5172608326444,963.9297538226792,974.3604989604344,985.7882437899772,990.448645428543,996.0330599545388,1008.1806161043824,1012.172372176801,1011.2481699629872,1007.3147471679396,1002.8052743805256,1009.3942105392453,1020.4297567446042,1032.4820814240627,1038.1863983483572,1036.6166232862774,1044.194858998589,1051.4475601350125,1065.1675106748366,1068.8907955495126,1069.4438341463983,1069.7528281841512,1069.2166373310868,1068.7903242665495,1065.5398565060757,1071.2420597532405,1079.6841239173843,1084.6017232153074,1086.5333895696072,1100.8752209839502,1110.9769278430433,1115.5504402386869,1113.3327890165735,1126.6244264820443,1140.8644600212035,1152.4367712336375,1155.203223086,1166.1069760113087,1168.5576530083724,1170.86851013883,1178.7899721312983,1202.3594025164507,1231.4913140536005,1250.6359004468436,1272.5024626922204,1290.1281076018954,1312.4235772474922,1326.6071408108212,1339.3656102894456,1354.2691363447238,1363.4486606132314,1381.2793747967582,1395.473922276008,1415.227496144956,1436.7943955992175,1452.0218823071832,1455.5623131906063,1454.047245149655,1456.414683419341,1461.811321010092,1462.0993685178596,1449.1556249536466,1461.9587904908822,1468.9725795074407,1491.854089815515,1494.0352774338205,1500.2801024859857,1510.3599577147795,1526.0259469642374,1538.5802287992865,1543.5043222672057,1544.7072495756502,1543.206210239714,1541.414612061753,1539.7801169696604,1541.724053504115,1540.7086406428016
394471,163,"Clarksville, TN",msa,TN,840.9724347750229,841.43419161338,844.3064340309962,844.7502044232784,850.7343288586031,853.6202561892546,858.2002095676952,856.207323364275,856.3822913954511,857.257496087639,855.6928924834903,854.5115883015192,852.2135865390911,857.8847717213266,857.67086185984,864.025934048774,857.8188479081359,859.2944938706047,856.0487159604395,864.9247535248443,867.3965326078327,867.2244874864027,862.0388433008036,853.0021947232744,853.2944958179003,857.4742971940008,871.4226442240739,875.4321710833462,881.090360872023,883.239864449491,886.1839287569941,886.6875778082745,885.5169576230041,885.9971506034916,887.3619642887605,891.6526627425668,895.3798050871524,899.0986718405192,905.8697551986502,911.1344226136076,918.7695221140496,923.677720173769,928.5852879667513,929.5038992225068,926.5938278150302,928.7194454266428,926.9003899803316,925.7890290644486,926.9700742988664,935.7297382489396,947.6357859703816,958.2420405373252,966.4572965884267,976.079099191658,984.6740394863097,994.0874099337774,997.09879593382,994.5867241042698,992.0798652439316,990.6403717774664,994.3998678146984,1000.0665019306336,1001.1986623022432,1004.1846472038148,1010.4761435201718,1022.9859255859072,1036.8874428349388,1041.971228958153,1049.8284875364534,1052.6706327095048,1058.5853366464555,1063.3732520892693,1069.7645088980069,1075.953772418281,1092.133772704393,1106.6744791941503,1134.5809202063915,1153.909567055566,1175.192213701713,1197.3557472224254,1210.9008024368738,1223.5208474216013,1221.2035356783824,1227.8410068710543,1235.0363179257702,1245.8343739126535,1262.4597361432536,1278.4710925125428,1296.3465170155112,1310.976177992134,1331.700151433429,1337.9791563902493,1333.0222996169132,1320.7084343205186,1315.3393191181003,1307.9301614692972,1303.4852225060488,1310.0173818286466,1325.7684646832824,1338.71082275029,1344.4695712861094,1340.726383817527,1337.5822539602632,1334.5401578809804,1333.795345248216,1334.8441671388075,1331.8960677129724,1342.7649731285612,1351.8442964223188,1358.8800033343205,1365.0149024024024
394747,167,"Kingsport, TN",msa,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093.213774174929,1069.3640443760644,1072.0363525426076,1081.4444761159798,1104.0964917875942,1119.5684204346892,1118.217508908397,1128.200041454523,1138.9116703582454,1148.0863526556554,1178.9412664810577,1191.365766252011,1201.8518876043545,1187.4596626188727,1193.3861958440027,1205.0519891446636,1194.532375029661,1203.5557879866526,1196.1140676977668,1213.5990176884782,1213.1210635557015,1228.2281144781143
394726,224,"Johnson City, TN",msa,TN,,,,,731.4893853057708,742.1668883284217,744.4856078011732,738.5796261382486,747.3386275385619,752.1199624842262,736.4540068811555,731.6464767758604,737.7134445647424,749.8276482076543,758.6561141489038,,752.78219860069,745.0787469647041,760.0468044087603,757.6106203024004,751.709207918129,740.3935061502847,729.0328260216404,734.1060048062486,737.3737673815398,753.2524270129686,766.7670704544132,775.0369310140027,778.0040047277643,775.9273085953236,772.7640328255052,771.528864133926,768.5959915700395,773.1840604467114,769.257390973636,769.446565868193,769.3811184052956,777.9830072460163,782.8731199681795,785.6288491481345,783.9045072429117,782.4618083371676,780.7899456593603,785.0012269285169,793.8400960969919,796.7311924287015,787.3499107547186,786.7647063940825,790.7757938010594,795.861102224222,795.5034046656699,796.0515881234611,805.7272827209846,811.0966036777745,813.120693382571,819.2767013768521,813.3301042862879,821.1997163016366,830.2721528654173,843.2935421148662,851.9980185292953,850.0421189003958,841.8388319088335,829.5275004997707,824.924403538205,828.1673031673624,841.7960610528304,850.8480571961696,869.1464977954938,877.5503660550559,867.6293616817339,874.2227427519489,881.9210059898204,896.8154246164313,896.1282136980129,897.2614722823238,913.8150207456864,934.7915108427504,949.3246484089326,980.5505921244322,980.1102960924844,1009.0666007983024,1011.85581701072,1056.529936316524,1059.7666170639666,1061.8017414941369,1040.915042869624,1068.7603775896016,1085.2623382015267,1127.3439818450915,1112.969937165613,1146.250480422202,1161.590312957728,1199.615621181066,1192.9842019976516,1173.1251810229487,1164.965258803924,1167.1020341873286,1173.8138693975238,1171.5443750790612,1158.4321512154645,1180.5034279017934,1209.311214510566,1242.9221913428687,1247.8406507995462,1218.4748435774234,1219.855986087797,1222.8940302719109,1238.6166661114205,1238.8138220826302,1241.362745098039
394712,246,"Jackson, TN",msa,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.4337861619072,1063.6681336440367,1082.1180557396772,1121.0857453255226,1109.2459051996975,,1120.873422544491,1137.631764615612,1148.4043874969882,1149.7065510225275,1165.456768528758,1171.838562449827,1171.816168543363,1165.6040504746295,1176.1425067623109,1197.4261901519417,1209.8073008629474,1217.5364625053455,1216.4582249744622,1228.7187486705366,1259.6665467661185,1249.7587953998554,1281.5227468094631,1264.240010886628,1287.3572156553232,1269.0181409282516,1260.7428380478411,1265.8322238488304,1287.5947293447296
394880,307,"Morristown, TN",msa,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068.0293423003884,1029.4488528905106,1034.0730891975857,1074.6097202180367,1110.237905107671,1097.612641304859,1140.8472141073914,1157.8090022158744,1155.6947614545888,1137.5833333333333
394474,334,"Cleveland, TN",msa,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045.6825005076544,1052.5208173805322,1041.6494394690058,1043.0273587051815,1049.792056720751,1065.0691507165602,,1117.640395898934,1133.8000607349018,1143.9584027862747,1158.3583984366178,1174.2819967933071,1183.195735509446,1180.897493510911,1207.8872018682428,1221.4156954302746,1248.215514860257,1260.888010505282,1296.4652295516382,1309.2895298317126,1318.660534477465,1323.6916771908548,1313.887450265261,1313.745811923461,1324.5414584439568,1352.5954777453137,1353.2013930089784,1359.0372077706395,1359.1468658996537,1377.7007546405289,1369.5088579606447,1368.556141678352,1363.1366421480063,1390.5498361934874,1396.8853530920792,1408.2028837755734,1393.9535546290351,1397.616408385101,1410.6720296795334,1415.553014277324,1410.7777777777776
