RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31
394358,20,"Baltimore, MD",msa,MD,1329.4921431045518,1334.7448289328472,1340.702268780162,1348.5517689644894,1355.6639883390153,1359.5372165039803,1363.5933301257548,1362.0004899537612,1362.0365080177012,1359.4534276192571,1357.006738670029,1355.130912432201,1356.6669250519565,1363.0775037092724,1367.612709552838,1374.0603806991255,1378.320030719702,1383.4020929777266,1379.609138584632,1372.0306392242333,1365.8464268907676,1363.76719939627,1356.1183009493282,1347.9151142679511,1353.4509801714569,1367.91079304958,1383.8585163000223,1388.0841096898434,1396.7900981391272,1402.3140652276356,1404.7111433195578,1397.8402224941217,1391.4188706008913,1388.1921152106909,1383.7339113610249,1386.0152950817117,1386.2748455399408,1398.5555797940294,1404.7705951166763,1413.5988689276735,1416.8387318937462,1418.96684540631,1421.1340442266094,1418.5288991491757,1416.9214786452546,1412.6577376290445,1410.9943250474553,1414.389784451619,1417.591830987874,1425.3330636433268,1433.8312587234714,1443.5513635015311,1449.0884866270883,1451.4150645368934,1454.2751540423478,1454.3808362880184,1452.1429620692695,1447.4152768499632,1447.3652939264657,1449.094021309361,1455.6611260069556,1460.3736893842076,1463.6108661294843,1461.6362310588586,1461.2417460905208,1463.3311731878205,1469.658727676527,1471.9864654914136,1475.670382273306,1479.5044118769172,1485.5153250328835,1492.0311946815043,1496.411528719085,1507.176458623707,1515.9562641589034,1535.4272959070422,1557.231007720063,1584.3113189739531,1610.1264195600145,1632.7456800101384,1649.3356349139171,1644.7074626271417,1648.5748175458405,1652.0811313071026,1670.5471797240025,1676.2268724345256,1687.2355454222063,1701.3001675146,1717.806938564455,1734.5629759500969,1743.395268455061,1745.3610669041316,1741.354531482093,1732.0165728895638,1725.049045207854,1719.6628748066153,1726.9840873627252,1737.9390653955106,1750.3742600587675,1756.98928551344,1767.3564843452052,1777.6583799611712,1788.9915644100429,1790.0873942491476,1792.9722249813688,1788.426631978124,1786.5599657040452,1779.6328228389227,1781.8032411490117,1788.07345075102,1798.3846217878402
394660,170,"Hagerstown, MD",msa,MD,929.2480755580962,931.3480334959154,930.981120056534,938.880113176352,945.3863212321844,946.4857748312248,946.9546889808868,946.2422986577116,945.3846721491886,942.4985289808808,941.020737995152,942.3271394761234,947.0045133812182,954.8021985454124,957.2803515979556,961.2641876170128,964.315100630353,965.7915579110868,968.1565704217852,965.0263292824578,967.3171096799016,966.5445538168008,969.6092702181168,969.024850669309,971.6014266688104,974.3184866116584,980.7364233446746,983.750815071368,982.1396894590767,983.103086387498,980.8919593282708,984.5622540720448,984.7125634690874,985.6146749990692,984.9152866292292,985.8130617311936,986.6890305975244,988.7147257401704,991.6815785756542,998.747340750538,1005.4501264319548,1009.6450989224912,1012.1489667082956,1011.922284798752,1013.0623581376808,1012.5141766107104,1012.5999845676356,1013.38842519031,1019.2885357170444,1022.0726428856432,1034.4583228462575,1037.1404585948865,1042.7395509474406,1042.7157454398582,1046.1440714234045,1045.4126476247302,1043.6519367240603,1043.0766834664366,1049.9663960226535,1048.8711895967542,1043.3587909108337,1048.261764790343,1057.0141614042218,1075.7983747241417,1080.241386372109,1088.5068285049797,1101.3737704696937,1109.211331340416,1114.5492510062068,1106.693030678349,1119.433540089381,1125.1509977436522,1142.0614949547958,1151.1466588876144,1164.009792761609,1178.1405200757642,1195.1257411210688,1207.8483493939432,1224.7902837065867,1230.0132893063078,1244.947189247883,1258.9867964774212,1274.566659954948,1296.4603703324262,1299.6947884590556,1312.7541461594697,1322.3015953234974,1342.60108403427,1354.682909690701,1361.6608930635502,1373.795336192208,1390.1075964902907,1396.558562368282,1406.702818588623,1417.5040375633105,1446.5672507860456,1431.512574704136,1427.6630237961133,1424.9532518798585,1448.6396239208095,1446.5471165761946,1447.917981916913,1437.7563226107184,1460.8728741796206,1471.1812950570736,1475.532977737679,1470.168845906907,1455.604236512178,1484.8880586358785,1484.0583969691645,1499.0765151515152
753872,361,"California, MD",msa,MD,1118.538042725507,1128.3083415284102,1135.1203969862122,1122.5467363887058,1128.6602040074883,1132.3316081429116,1151.6845078571491,1153.6980021638751,1155.2817397327087,1153.0620543740968,1140.061970245256,1127.0268850716582,1128.0991721096193,1134.8511104935378,1150.4545252386629,1152.4736275956668,1156.1905985122112,1148.8443366248052,1150.5463921592388,1154.7175282499152,1173.7829123233726,1168.670506425962,1161.3198468490195,1151.0030651697434,1158.7722448666154,1169.712921781062,1174.0989083519987,1185.2602163185156,1190.7804975065094,1192.0571700584333,1189.990714933993,1186.1009990371672,1186.6303980631842,1180.538604912217,1182.1061274436693,1185.8105777981405,1212.250373036723,1222.6275803654396,1221.2000019469906,1203.3598999569904,1205.7066939559888,1210.346576435225,1214.1544884741893,1218.4914104370544,1233.7098625668357,1244.416928658696,1240.780487928678,1246.7926071037698,1238.5593339878208,1243.7980646847125,1228.0604168278935,1230.7533580747606,1237.3864957901349,1247.1112680240876,1251.8911532183292,1255.4572102954542,1255.746763464401,1269.0820306670205,1271.0904209683022,1282.3553470803515,1299.4849573565173,1313.4157115405894,1320.2063465148483,1305.9609840776968,1299.28702630107,1305.0163125744104,1309.688583230573,1317.7178687872376,1311.1387409414986,1314.1062452946528,1320.36776428631,1342.6151861799965,1370.9682097761806,1381.0858640490778,1399.4222369441604,1413.3092167536308,1449.1265998216868,1477.7943366779373,1493.3850533638,1513.269736065604,1509.2621727232388,1537.3550268659235,1519.4408056594382,1532.3840417978536,1505.5582669448213,1515.0476344457084,1501.060228239048,1512.3924404466989,1523.5063185092215,1539.6687207762222,1566.6658992003647,1569.5006467930732,1570.0670564531656,1536.516829173299,1513.207985438715,1517.696691313887,1532.4727886435112,1555.7604468608858,1558.566755249579,1568.9780266069286,1581.1336537154411,1616.6225908083445,1639.3720668883536,1657.14557580459,1643.3924346538454,1631.592162548466,1618.8243360780486,1619.339283744247,1637.087472802354,1664.4370295129297,1674.9103641456584
394513,409,"Cumberland, MD",msa,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.3195465069708,840.0985236392328,834.3187428567308,830.1365671622023,831.4691768333287,857.9676099791243,872.7357513298103,867.2367338796143,846.2383630334236,857.8425860493552,878.1174539255804,889.6895478074895,919.67011791089,917.0029092719466,936.8333333333334
394554,729,"Easton, MD",msa,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2649.999574348703,2797.110661219214,2947.222222222222
